Ano;Semestre;Nome Mantenedora;CÛdigo e-MEC da Mantenedora;CNPJ da mantenedora;Nome da IES;CÛdigo e-MEC da IES;OrganizaÁ„o AcadÍmica da IES;UF da IES;MunicÌpio da IES;Nome do Local de oferta;CÛdigo do Local de Oferta;MunicÌpio do Local de Oferta;UF do Local de Oferta;Nome da Microregi„o;CÛdigo da Microregi„o;CÛdigo da Mesorregi„o;Nome da Mesorregi„o;¡rea do conhecimento;Sub·rea do conhecimento;CÛd. Do Grupo de PreferÍncia; Nota de Corte GP ;CÛdigo do Curso;Nome do Curso;Turno;Grau;Conceito;Vagas autorizadas e-mec;Vagas ofertadas FIES;Vagas alÈm da Oferta;Vagas ocupadas; Valor bruto do curso ; 1 Semestre Bruto ; 2 Semestre Bruto ; 3 Semestre Bruto ; 4 Semestre Bruto ; 5 Semestre Bruto ; 6 Semestre Bruto ; 7 Semestre Bruto ; 8 Semestre Bruto ; 9 Semestre Bruto ; 10 Semestre Bruto ; 11 Semestre Bruto ; 12 Semestre Bruto ; Valor do curso para o Fies ; 1 Semestre Fies ; 2 Semestre Fies ; 3 Semestre Fies ; 4 Semestre Fies ; 5 Semestre Fies ; 6 Semestre Fies ; 7 Semestre Fies ; 8 Semestre Fies ; 9 Semestre Fies ; 10 Semestre Fies ; 11 Semestre Fies ; 12 Semestre Fies 
2021;1;ESCOLA SUPERIOR DA AMAZONIA S/C LTDA - ESAMAZ;3610;05118130000147;ESCOLA SUPERIOR DA AMAZ‘NIA;2745;Faculdade ;PA;BelÈm;UNIDADE MUNICIPALIDADE;1040188;BelÈm;PA;BelÈm;15007;1503;Metropolitana de BelÈm;CURSOS DA ¡REA DE LICENCIATURA, PEDAGOGIA E NORMAL SUPERIOR;HIST”RIA (LIC), GEOGRAFIA (LIC), EDUCA«√O FÕSICA (LIC) E CURSOS RELACIONADOS;118095; 601,78 ;97213;EDUCA«√O FÕSICA;NOTURNO;Licenciatura;4;100;40;40;1; 109.609,44 ; 13.701,18 ; 13.701,18 ; 13.701,18 ; 13.701,18 ; 13.701,18 ; 13.701,18 ; 13.701,18 ; 13.701,18 ; -   ; -   ; -   ; -   ; 104.083,20 ; 13.010,40 ; 13.010,40 ; 13.010,40 ; 13.010,40 ; 13.010,40 ; 13.010,40 ; 13.010,40 ; 13.010,40 ; -   ; -   ; -   ; -   
2021;1;CENTRO DE ENSINO SUPERIOR PIAUIENSE LTDA;1108;03371400000100;CENTRO UNIVERSIT¡RIO MAURÕCIO DE NASSAU DE TERESINA;1683;Centro Universit·rio;PI;Teresina;JO√O XXIII;1069881;Teresina;PI;Teresina;22003;2202;Centro-Norte Piauiense;CURSOS DA ¡REA DE LICENCIATURA, PEDAGOGIA E NORMAL SUPERIOR;HIST”RIA (LIC), GEOGRAFIA (LIC), EDUCA«√O FÕSICA (LIC) E CURSOS RELACIONADOS;118451; 511,32 ;1332692;EDUCA«√O FÕSICA;NOTURNO;Bacharelado;4;120;48;0;0; 38.731,84 ; 4.841,48 ; 4.841,48 ; 4.841,48 ; 4.841,48 ; 4.841,48 ; 4.841,48 ; 4.841,48 ; 4.841,48 ; -   ; -   ; -   ; -   ; 15.492,72 ; 1.936,59 ; 1.936,59 ; 1.936,59 ; 1.936,59 ; 1.936,59 ; 1.936,59 ; 1.936,59 ; 1.936,59 ; -   ; -   ; -   ; -   
2021;1;AELBRA EDUCACAO SUPERIOR - GRADUACAO E POS-GRADUACAO S.A.;314;88332580000165;UNIVERSIDADE LUTERANA DO BRASIL;449;Universidade;RS;Canoas;ULBRA GUAÕBA;410;GuaÌba;RS;Porto Alegre;43026;4305;Metropolitana de Porto Alegre;CURSOS DA ¡REA DE LICENCIATURA, PEDAGOGIA E NORMAL SUPERIOR;HIST”RIA (LIC), GEOGRAFIA (LIC), EDUCA«√O FÕSICA (LIC) E CURSOS RELACIONADOS;121732; 668,06 ;1279829;EDUCA«√O FÕSICA;NOTURNO;Bacharelado;4;100;40;0;0; 36.358,08 ; 4.957,92 ; 4.131,60 ; 4.131,60 ; 4.957,92 ; 4.544,76 ; 4.131,60 ; 4.544,76 ; 4.957,92 ; -   ; -   ; -   ; -   ; 35.267,33 ; 4.809,18 ; 4.007,65 ; 4.007,65 ; 4.809,18 ; 4.408,42 ; 4.007,65 ; 4.408,42 ; 4.809,18 ; -   ; -   ; -   ; -   
2021;1;CENTRO DE ESTUDOS SUPERIORES DE ITAITUBA LTDA - ME;1368;04365725000134;FACULDADE DE ITAITUBA;2079;Faculdade ;PA;Itaituba;UNIDADE SEDE;658971;Itaituba;PA;Itaituba;15014;1505;Sudoeste Paraense;CURSOS DA ¡REA DE LICENCIATURA, PEDAGOGIA E NORMAL SUPERIOR;LETRAS - IDIOMAS, FÕSICA (LIC), QUÕMICA (LIC) E CURSOS RELACIONADOS;118145; 488,10 ;66674;LETRAS - LÕNGUA PORTUGUESA;NOTURNO;Licenciatura;3;50;15;0;0; 18.057,60 ; 2.257,20 ; 2.257,20 ; 2.257,20 ; 2.257,20 ; 2.257,20 ; 2.257,20 ; 2.257,20 ; 2.257,20 ; -   ; -   ; -   ; -   ; 18.057,60 ; 2.257,20 ; 2.257,20 ; 2.257,20 ; 2.257,20 ; 2.257,20 ; 2.257,20 ; 2.257,20 ; 2.257,20 ; -   ; -   ; -   ; -   
2021;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;159;62984091000102;UNIVERSIDADE CRUZEIRO DO SUL;221;Universidade;SP;S„o Paulo;POLO SP_ANALIA FRANCO;1543;S„o Paulo;SP;S„o Paulo;35061;3515;Metropolitana de S„o Paulo;CURSOS NAO PRIORITARIOS;CI NCIAS BIOL”GICAS (BEL), BIOMEDICINA, BIOTECNOLOGIA E CURSOS RELACIONADOS;121001; 557,88 ;1349119;BIOMEDICINA;NOTURNO;Bacharelado;3;90;27;0;1; 58.818,72 ; 7.752,15 ; 6.952,53 ; 7.752,15 ; 6.952,53 ; 7.752,15 ; 6.952,53 ; 7.752,15 ; 6.952,53 ; -   ; -   ; -   ; -   ; 39.693,55 ; 4.193,37 ; 4.194,11 ; 4.676,48 ; 4.789,21 ; 5.340,03 ; 5.208,62 ; 5.807,68 ; 5.484,05 ; -   ; -   ; -   ; -   
2021;1;ASSOCIACAO BRASILEIRA DE EDUCACAO FAMILIAR E SOCIAL;1078;33164450000179;CENTRO UNIVERSIT¡RIO SOCIAL DA BAHIA;1641;Centro Universit·rio;BA;Salvador;UNIDADE MACAPA II;23234;Salvador;BA;Salvador;29021;2905;Metropolitana de Salvador;CURSOS DA AREA DE SAUDE;ENFERMAGEM, FISIOTERAPIA, FARM¡CIA, NUTRI«√O E CURSOS RELACIONADOS;119351; 567,70 ;1074202;ENFERMAGEM;MATUTINO;Bacharelado;3;100;30;70;0; 104.160,00 ; 10.080,00 ; 10.080,00 ; 11.760,00 ; 10.080,00 ; 10.080,00 ; 10.080,00 ; 11.760,00 ; 10.080,00 ; 10.080,00 ; 10.080,00 ; -   ; -   ; 72.777,60 ; 5.745,60 ; 7.182,00 ; 8.379,00 ; 7.182,00 ; 7.182,00 ; 7.182,00 ; 8.379,00 ; 7.182,00 ; 7.182,00 ; 7.182,00 ; -   ; -   
2021;1;INSTITUTO CAMPINENSE DE ENSINO SUPERIOR LTDA;2447;05933016000170;Centro Universit·rio da AmazÙnia;757;Centro Universit·rio;PA;SantarÈm;UNIDADE SEDE;658082;SantarÈm;PA;SantarÈm;15002;1501;Baixo Amazonas;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;ENGENHARIA CIVIL E AMBIENTAL, ARQUITETURA E CURSOS RELACIONADOS;118048; 518,54 ;1323593;ENGENHARIA CIVIL;NOTURNO;Bacharelado;3;60;18;0;1; 83.249,60 ; 8.324,96 ; 8.324,96 ; 8.324,96 ; 8.324,96 ; 8.324,96 ; 8.324,96 ; 8.324,96 ; 8.324,96 ; 8.324,96 ; 8.324,96 ; -   ; -   ; 33.299,80 ; 3.329,98 ; 3.329,98 ; 3.329,98 ; 3.329,98 ; 3.329,98 ; 3.329,98 ; 3.329,98 ; 3.329,98 ; 3.329,98 ; 3.329,98 ; -   ; -   
2021;1;VIDAM EMPREENDIMENTOS EDUCACIONAIS LTDA;16079;18867222000171;Faculdade AGES de Jacobina;19408;Faculdade ;BA;Jacobina;Campus Jacobina;1106100;Jacobina;BA;Jacobina;29010;2903;Centro Norte Baiano;CURSOS DA AREA DE SAUDE;ENFERMAGEM, FISIOTERAPIA, FARM¡CIA, NUTRI«√O E CURSOS RELACIONADOS;119250; 542,46 ;1387039;NUTRI«√O;NOTURNO;Bacharelado;4;100;40;0;0; 54.672,00 ; 6.834,00 ; 6.834,00 ; 6.834,00 ; 6.834,00 ; 6.834,00 ; 6.834,00 ; 6.834,00 ; 6.834,00 ; -   ; -   ; -   ; -   ; 54.672,00 ; 6.834,00 ; 6.834,00 ; 6.834,00 ; 6.834,00 ; 6.834,00 ; 6.834,00 ; 6.834,00 ; 6.834,00 ; -   ; -   ; -   ; -   
2021;1;UNIESP S.A;16134;19347410000131;Faculdade de Duque de Caxias;994;Faculdade ;RJ;Duque de Caxias;NOVA SEDE - FACULDADE FLAMA;1044186;Duque de Caxias;RJ;Rio de Janeiro;33018;3306;Metropolitana do Rio de Janeiro;CURSOS NAO PRIORITARIOS;ADMINISTRA«√O, ADMINISTRA«√O P⁄BLICA, GEST√O, LOGÕSTICA, NEG”CIOS E CURSOS RELACIONADOS;120307; 518,96 ;1069509;ADMINISTRA«√O;NOTURNO;Bacharelado;3;70;1;1;0; 40.320,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; 5.040,00 ; -   ; -   ; -   ; -   ; 36.288,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; 4.536,00 ; -   ; -   ; -   ; -   
2021;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;159;62984091000102;UNIVERSIDADE CRUZEIRO DO SUL;221;Universidade;SP;S„o Paulo;CAMPUS SANTO AMARO;1107467;S„o Paulo;SP;S„o Paulo;35061;3515;Metropolitana de S„o Paulo;CURSOS DA AREA DE SAUDE;ENFERMAGEM, FISIOTERAPIA, FARM¡CIA, NUTRI«√O E CURSOS RELACIONADOS;120919; 539,98 ;1497502;NUTRI«√O;MATUTINO;Bacharelado;Autorizado;100;25;0;0; 83.045,92 ; 10.380,74 ; 10.380,74 ; 10.380,74 ; 10.380,74 ; 10.380,74 ; 10.380,74 ; 10.380,74 ; 10.380,74 ; -   ; -   ; -   ; -   ; 31.219,19 ; 3.171,52 ; 4.006,81 ; 4.006,81 ; 4.006,81 ; 4.006,81 ; 4.006,81 ; 4.006,81 ; 4.006,81 ; -   ; -   ; -   ; -   
2021;1;UNIAO BANDEIRANTE DE EDUCACAO E CULTURA S.A.;17362;32754233000176;FACULDADES INTEGRADAS RIO BRANCO;1838;Faculdade ;SP;S„o Paulo;CAMPUS - S√O PAULO - VILA GUILHERME;1112217;S„o Paulo;SP;S„o Paulo;35061;3515;Metropolitana de S„o Paulo;CURSOS NAO PRIORITARIOS;ADMINISTRA«√O, ADMINISTRA«√O P⁄BLICA, GEST√O, LOGÕSTICA, NEG”CIOS E CURSOS RELACIONADOS;120997; 554,30 ;1190116;LOGÕSTICA;NOTURNO;TecnolÛgico;3;80;10;30;0; 14.160,00 ; 3.540,00 ; 3.540,00 ; 3.540,00 ; 3.540,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 13.200,00 ; 3.300,00 ; 3.300,00 ; 3.300,00 ; 3.300,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;159;62984091000102;UNIVERSIDADE CRUZEIRO DO SUL;221;Universidade;SP;S„o Paulo;POLO SP_PAULISTA;1085415;S„o Paulo;SP;S„o Paulo;35061;3515;Metropolitana de S„o Paulo;CURSOS NAO PRIORITARIOS;ADMINISTRA«√O, ADMINISTRA«√O P⁄BLICA, GEST√O, LOGÕSTICA, NEG”CIOS E CURSOS RELACIONADOS;120996; 556,02 ;1427559;ADMINISTRA«√O;MATUTINO;Bacharelado;Autorizado;100;25;0;0; 73.530,69 ; 9.561,18 ; 8.574,93 ; 9.561,18 ; 8.574,93 ; 9.561,18 ; 8.574,93 ; 9.561,18 ; 9.561,18 ; -   ; -   ; -   ; -   ; 27.567,28 ; 2.993,80 ; 2.759,11 ; 3.338,05 ; 3.278,02 ; 3.655,05 ; 3.573,73 ; 3.984,76 ; 3.984,76 ; -   ; -   ; -   ; -   
2021;1;SOCIEDADE AMAZONENSE DE EDUCACAO E CULTURA LTDA - SAMEC.;440;04278057000108;CENTRO UNIVERSIT¡RIO DE ENSINO SUPERIOR DO AMAZONAS;668;Centro Universit·rio;AM;Manaus;UNIDADE SEDE;707515;Manaus;AM;Manaus;13007;1303;Centro Amazonense;CURSOS NAO PRIORITARIOS;ADMINISTRA«√O, ADMINISTRA«√O P⁄BLICA, GEST√O, LOGÕSTICA, NEG”CIOS E CURSOS RELACIONADOS;118003; 543,04 ;1427597;SERVI«OS PENAIS;VESPERTINO;TecnolÛgico;Autorizado;50;5;8;0; 10.930,50 ; 2.186,10 ; 2.186,10 ; 2.186,10 ; 2.186,10 ; 2.186,10 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 10.384,00 ; 2.076,80 ; 2.076,80 ; 2.076,80 ; 2.076,80 ; 2.076,80 ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;1;INSTITUICAO EDUCACIONAL MATOGROSSENSE-IEMAT;546;02485183000108;CENTRO UNIVERSIT¡RIO DE V¡RZEA GRANDE;794;Centro Universit·rio;MT;V·rzea Grande;CAMPUS - V¡RZEA GRANDE - CRISTO REI;658106;V·rzea Grande;MT;Cuiab·;51017;5104;Centro-Sul Mato-grossense;CURSOS NAO PRIORITARIOS;EST…TICA E COSM…TICA, GEST√O DO ESPORTE E CURSOS RELACIONADOS;122004; 466,12 ;102021;EST…TICA E COSM…TICA;MATUTINO;TecnolÛgico;5;100;50;50;0; 49.451,40 ; 7.470,00 ; 7.470,00 ; 8.217,00 ; 8.217,00 ; 9.038,70 ; 9.038,70 ; -   ; -   ; -   ; -   ; -   ; -   ; 44.629,90 ; 6.741,68 ; 6.741,68 ; 7.415,84 ; 7.415,84 ; 8.157,43 ; 8.157,43 ; -   ; -   ; -   ; -   ; -   ; -   
2021;1;CEAPA-CENTRO DE ESTUDOS AVANCADOS DO PARA S/S LIMITADA;1603;03970826000171;FACULDADE DE ESTUDOS AVAN«ADOS DO PAR¡;2459;Faculdade ;PA;BelÈm;POLO SEDE;659157;BelÈm;PA;BelÈm;15007;1503;Metropolitana de BelÈm;CURSOS NAO PRIORITARIOS;COMUNICA«√O, DESIGN, AUDIO VISUAL E CURSOS RELACIONADOS;118103; 454,88 ;73896;DESIGN;NOTURNO;Bacharelado;4;80;32;48;2; 76.833,60 ; 9.604,20 ; 9.604,20 ; 9.604,20 ; 9.604,20 ; 9.604,20 ; 9.604,20 ; 9.604,20 ; 9.604,20 ; -   ; -   ; -   ; -   ; 72.991,92 ; 9.123,99 ; 9.123,99 ; 9.123,99 ; 9.123,99 ; 9.123,99 ; 9.123,99 ; 9.123,99 ; 9.123,99 ; -   ; -   ; -   ; -   
2021;1;CRUZEIRO DO SUL EDUCACIONAL S.A.;159;62984091000102;UNIVERSIDADE CRUZEIRO DO SUL;221;Universidade;SP;S„o Paulo;POLO SP_SAO MIGUEL PAULISTA (SEDE);657790;S„o Paulo;SP;S„o Paulo;35061;3515;Metropolitana de S„o Paulo;CURSOS NAO PRIORITARIOS;ADMINISTRA«√O, ADMINISTRA«√O P⁄BLICA, GEST√O, LOGÕSTICA, NEG”CIOS E CURSOS RELACIONADOS;120996; 556,02 ;1454405;GEST√O DA TECNOLOGIA DA INFORMA«√O;NOTURNO;TecnolÛgico;Autorizado;90;22;0;0; 24.103,78 ; 6.353,64 ; 5.698,25 ; 6.353,64 ; 5.698,25 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 15.867,54 ; 3.240,10 ; 3.479,15 ; 4.615,70 ; 4.532,59 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;1;UNIDADE DE ENSINO SUPERIOR VALE DO IGUACU S.A.;1191;03564489000112;CENTRO UNIVERSIT¡RIO DO VALE DO IGUA«U;1927;Centro Universit·rio;PR;Uni„o da VitÛria;UNIDADE SEDE;695082;Uni„o da VitÛria;PR;Uni„o da VitÛria;41033;4109;Sudeste Paranaense;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;ENGENHARIA CIVIL E AMBIENTAL, ARQUITETURA E CURSOS RELACIONADOS;121279; 542,24 ;1169569;ENGENHARIA CIVIL;NOTURNO;Bacharelado;4;80;32;0;1; 75.566,50 ; 7.556,65 ; 7.556,65 ; 7.556,65 ; 7.556,65 ; 7.556,65 ; 7.556,65 ; 7.556,65 ; 7.556,65 ; 7.556,65 ; 7.556,65 ; -   ; -   ; 66.498,50 ; 6.649,85 ; 6.649,85 ; 6.649,85 ; 6.649,85 ; 6.649,85 ; 6.649,85 ; 6.649,85 ; 6.649,85 ; 6.649,85 ; 6.649,85 ; -   ; -   
2021;1;CEUMA-ASSOCIACAO DE ENSINO SUPERIOR;2559;23689763000197;UNIVERSIDADE CEUMA;823;Universidade;MA;S„o LuÌs;UNIVERSIDADE CEUMA - UNICEUMA - CAMPUS RENASCEN«A;658119;S„o LuÌs;MA;AglomeraÁ„o Urbana de S„o LuÌs;21002;2101;Norte Maranhense;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;ENGENHARIA CIVIL E AMBIENTAL, ARQUITETURA E CURSOS RELACIONADOS;118274; 549,66 ;55336;ARQUITETURA E URBANISMO;MATUTINO;Bacharelado;3;60;18;18;6; 101.369,40 ; 10.136,94 ; 10.136,94 ; 10.136,94 ; 10.136,94 ; 10.136,94 ; 10.136,94 ; 10.136,94 ; 10.136,94 ; 10.136,94 ; 10.136,94 ; -   ; -   ; 91.232,50 ; 9.123,25 ; 9.123,25 ; 9.123,25 ; 9.123,25 ; 9.123,25 ; 9.123,25 ; 9.123,25 ; 9.123,25 ; 9.123,25 ; 9.123,25 ; -   ; -   
2021;1;DIGITRON DA AMAZONIA INDUSTRIA E COMERCIO S. A.;16800;84489988000194;Faculdade do Amazonas de Ensino, Pesquisa e InovaÁ„o;22246;Faculdade ;AM;Manaus;CAMPUS PRINCIPAL;1081474;Manaus;AM;Manaus;13007;1303;Centro Amazonense;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;ENGENHARIA DE PRODU«√O, DE MATERIAIS E CURSOS RELACIONADOS;117962; 507,10 ;1388807;ENGENHARIA DE PRODU«√O;NOTURNO;Bacharelado;4;50;20;30;0; 108.000,00 ; 10.800,00 ; 10.800,00 ; 10.800,00 ; 10.800,00 ; 10.800,00 ; 10.800,00 ; 10.800,00 ; 10.800,00 ; 10.800,00 ; 10.800,00 ; -   ; -   ; 91.800,00 ; 9.180,00 ; 9.180,00 ; 9.180,00 ; 9.180,00 ; 9.180,00 ; 9.180,00 ; 9.180,00 ; 9.180,00 ; 9.180,00 ; 9.180,00 ; -   ; -   
2021;1;ASSOCIACAO EDUCACIONAL LUTERANA BOM JESUS/IELUSC;711;84685163000145;INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC;1014;Faculdade ;SC;Joinville;UNIDADE SAGUA«U;6791;Joinville;SC;Joinville;42008;4202;Norte Catarinense;CURSOS DA AREA DE SAUDE;SERVI«O SOCIAL, FONOAUDIOLOGIA, TERAPIA OCUPACIONAL E CURSOS RELACIONADOS;121416; 455,04 ;1284371;FONOAUDIOLOGIA;NOTURNO;Bacharelado;4;50;20;0;2; 65.892,00 ; 8.670,00 ; 8.670,00 ; 8.670,00 ; 8.670,00 ; 8.670,00 ; 8.670,00 ; 6.936,00 ; 6.936,00 ; -   ; -   ; -   ; -   ; 65.892,00 ; 8.670,00 ; 8.670,00 ; 8.670,00 ; 8.670,00 ; 8.670,00 ; 8.670,00 ; 6.936,00 ; 6.936,00 ; -   ; -   ; -   ; -   
2021;1;INSTITUTO CAMPINENSE DE ENSINO SUPERIOR LTDA;2447;05933016000170;UNIVERSIDADE DA AMAZ‘NIA;383;Universidade;PA;BelÈm;CAMPUS ANANINDEUA;4015;Ananindeua;PA;BelÈm;15007;1503;Metropolitana de BelÈm;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;CI NCIA DA COMPUTA«√O E SISTEMAS DE INFORMA«√O E CURSOS RELACIONADOS;118077; 615,68 ;1323573;REDES DE COMPUTADORES;MATUTINO;TecnolÛgico;4;120;48;0;1; 19.341,60 ; 3.868,32 ; 3.868,32 ; 3.868,32 ; 3.868,32 ; 3.868,32 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 7.736,65 ; 1.547,33 ; 1.547,33 ; 1.547,33 ; 1.547,33 ; 1.547,33 ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;1;FUNDACAO EDUCACIONAL MONSENHOR MESSIAS;84;25002155000198;CENTRO UNIVERSIT¡RIO DE SETE LAGOAS;4962;Centro Universit·rio;MG;Sete Lagoas;CENTRO UNIVERSIT¡RIO DE SETE LAGOAS;659976;Sete Lagoas;MG;Sete Lagoas;31027;3107;Metropolitana de Belo Horizonte;CURSOS NAO PRIORITARIOS;ADMINISTRA«√O, ADMINISTRA«√O P⁄BLICA, GEST√O, LOGÕSTICA, NEG”CIOS E CURSOS RELACIONADOS;119752; 538,28 ;20151;ADMINISTRA«√O;NOTURNO;Bacharelado;4;150;30;120;0; 53.568,00 ; 6.696,00 ; 6.696,00 ; 6.696,00 ; 6.696,00 ; 6.696,00 ; 6.696,00 ; 6.696,00 ; 6.696,00 ; -   ; -   ; -   ; -   ; 51.336,00 ; 6.417,00 ; 6.417,00 ; 6.417,00 ; 6.417,00 ; 6.417,00 ; 6.417,00 ; 6.417,00 ; 6.417,00 ; -   ; -   ; -   ; -   
2021;1;UNIGRAN EDUCACIONAL;445;03361110000177;CENTRO UNIVERSIT¡RIO DA GRANDE DOURADOS;673;Centro Universit·rio;MS;Dourados;DOURADOS;658024;Dourados;MS;Dourados;50010;5004;Sudoeste de Mato Grosso do Sul;CURSOS NAO PRIORITARIOS;DIREITO, COM…RCIO EXTERIOR, BIBLIOTECONOMIA E CURSOS RELACIONADOS;121884; 577,28 ;15597;DIREITO;MATUTINO;Bacharelado;4;160;64;25;4; 66.480,00 ; 6.648,00 ; 6.648,00 ; 6.648,00 ; 6.648,00 ; 6.648,00 ; 6.648,00 ; 6.648,00 ; 6.648,00 ; 6.648,00 ; 6.648,00 ; -   ; -   ; 55.575,00 ; 5.557,50 ; 5.557,50 ; 5.557,50 ; 5.557,50 ; 5.557,50 ; 5.557,50 ; 5.557,50 ; 5.557,50 ; 5.557,50 ; 5.557,50 ; -   ; -   
2021;1;ASSOCIACAO EDUCACIONAL DE VITORIA;789;32478380000160;Centro Universit·rio FAESA;1379;Centro Universit·rio;ES;VitÛria;UNIDADE ACAD MICA;1053393;VitÛria;ES;VitÛria;32009;3203;Central EspÌrito-santense;CURSOS NAO PRIORITARIOS;DIREITO, COM…RCIO EXTERIOR, BIBLIOTECONOMIA E CURSOS RELACIONADOS;120091; 615,58 ;51664;DIREITO;NOTURNO;Bacharelado;4;40;16;24;2; 99.360,00 ; 9.936,00 ; 9.936,00 ; 9.936,00 ; 9.936,00 ; 9.936,00 ; 9.936,00 ; 9.936,00 ; 9.936,00 ; 9.936,00 ; 9.936,00 ; -   ; -   ; 99.360,00 ; 9.936,00 ; 9.936,00 ; 9.936,00 ; 9.936,00 ; 9.936,00 ; 9.936,00 ; 9.936,00 ; 9.936,00 ; 9.936,00 ; 9.936,00 ; -   ; -   
2021;1;UB UNISAOLUIS EDUCACIONAL S.A;1042;03186792000129;CENTRO UNIVERSIT¡RIO EST¡CIO DE S√O LUÕS;1590;Centro Universit·rio;MA;S„o LuÌs;S√O LUÕS;707738;S„o LuÌs;MA;AglomeraÁ„o Urbana de S„o LuÌs;21002;2101;Norte Maranhense;CURSOS NAO PRIORITARIOS;CI NCIAS SOCIAIS, POLÕTICAS, ECON‘MICAS E CONT¡BEIS, PSICOLOGIA E SECRETARIADO;118298; 568,62 ;1332196;PSICOLOGIA;MATUTINO;Bacharelado;4;120;48;72;3; 84.848,60 ; 8.484,86 ; 8.484,86 ; 8.484,86 ; 8.484,86 ; 8.484,86 ; 8.484,86 ; 8.484,86 ; 8.484,86 ; 8.484,86 ; 8.484,86 ; -   ; -   ; 59.394,00 ; 5.939,40 ; 5.939,40 ; 5.939,40 ; 5.939,40 ; 5.939,40 ; 5.939,40 ; 5.939,40 ; 5.939,40 ; 5.939,40 ; 5.939,40 ; -   ; -   
2021;1;AMC - SERVICOS EDUCACIONAIS LTDA;143;43045772000152;UNIVERSIDADE S√O JUDAS TADEU;203;Universidade;SP;S„o Paulo;UNIDADE BUTANT√;7609;S„o Paulo;SP;S„o Paulo;35061;3515;Metropolitana de S„o Paulo;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;ENGENHARIA DE PRODU«√O, DE MATERIAIS E CURSOS RELACIONADOS;120933; 544,70 ;1133633;ENGENHARIA DE PRODU«√O;MATUTINO;Bacharelado;4;90;36;0;0; 96.840,00 ; 9.684,00 ; 9.684,00 ; 9.684,00 ; 9.684,00 ; 9.684,00 ; 9.684,00 ; 9.684,00 ; 9.684,00 ; 9.684,00 ; 9.684,00 ; -   ; -   ; 96.840,00 ; 9.684,00 ; 9.684,00 ; 9.684,00 ; 9.684,00 ; 9.684,00 ; 9.684,00 ; 9.684,00 ; 9.684,00 ; 9.684,00 ; 9.684,00 ; -   ; -   
2021;1;ASSOCIACAO PARANAENSE DE ENSINO E CULTURA;305;75517151000110;UNIVERSIDADE PARANAENSE;437;Universidade;PR;Umuarama;CIANORTE;474;Cianorte;PR;Cianorte;41003;4101;Noroeste Paranaense;CURSOS DA ¡REA DE ENGENHARIA E CI NCIA DA COMPUTA«√O;ENGENHARIA CIVIL E AMBIENTAL, ARQUITETURA E CURSOS RELACIONADOS;121035; 512,06 ;1270252;ARQUITETURA E URBANISMO;NOTURNO;Bacharelado;5;80;40;0;3; 94.920,00 ; 9.492,00 ; 9.492,00 ; 9.492,00 ; 9.492,00 ; 9.492,00 ; 9.492,00 ; 9.492,00 ; 9.492,00 ; 9.492,00 ; 9.492,00 ; -   ; -   ; 94.920,00 ; 9.492,00 ; 9.492,00 ; 9.492,00 ; 9.492,00 ; 9.492,00 ; 9.492,00 ; 9.492,00 ; 9.492,00 ; 9.492,00 ; 9.492,00 ; -   ; -   
